Material;Centro;Tipo de avaliação;Texto breve de material;Última modificação;Tipo de material;Grupo de mercadorias;Unid.medida básica;Grupo de compradores;Código ABC;Tipo de MRP;Classe de avaliação;Controle de preço;Preço;Moeda;Unidade preço;Criado por;Centro Origem
50034841;D050;;JALECO ENF/COLT/RDI/TCU GEST BC 52 CC;10/10/2019;ZDLA;VESTUÁRIO;PC;076;;;7004;V;0,00;BRL;1;F12180330456;D695
50034842;D050;;JALECO ENF/COLT/RDI/TCU GEST BC 54 CC;13/11/2019;ZDLA;VESTUÁRIO;PC;076;;;7004;V;0,00;BRL;1;F12180330456;D856
50034843;D050;;CALCA ENF/COLT/RDI/TCU GEST BC 50 CC;13/11/2019;ZDLA;VESTUÁRIO;PC;076;;;7004;V;0,00;BRL;1;F12180330456;D093
50034844;D050;;CALCA ENF/COLT/RDI/TCU GEST BC 52 CC;13/11/2019;ZDLA;VESTUÁRIO;PC;076;;;7004;V;0,00;BRL;1;F12180330456;D093
50034845;D050;;CALCA ENF/COLT/RDI/TCU GEST BC 54 CC;13/11/2019;ZDLA;VESTUÁRIO;PC;076;;;7004;V;0,00;BRL;1;F12180330456;D093
50034846;D050;;COLETE COORD FEM VRD 50 CC;13/11/2019;ZDLA;VESTUÁRIO;PC;076;;;7004;V;0,00;BRL;1;F12180330456;D093
50034847;D050;;COLETE COORD FEM VRD 52 CC;13/11/2019;ZDLA;VESTUÁRIO;PC;076;;;7004;V;0,00;BRL;1;F12180330456;D093
50034848;D050;;COLETE COORD FEM VRD 54 CC;13/11/2019;ZDLA;VESTUÁRIO;PC;076;;;7004;V;0,00;BRL;1;F12180330456;D093
50034849;D050;;CALCA ENF/COLT/RDI/TCU FEM BC 50 CC;13/11/2019;ZDLA;VESTUÁRIO;PC;076;;;7004;V;0,00;BRL;1;F12180330456;D093
50034850;D050;;CALCA ENF/COLT/RDI/TCU FEM BC 52 CC;13/11/2019;ZDLA;VESTUÁRIO;PC;076;;;7004;V;0,00;BRL;1;F12180330456;D714
50034851;D050;;CALCA ENF/COLT/RDI/TCU FEM BC 54 CC;10/10/2019;ZDLA;VESTUÁRIO;PC;076;;;7004;V;0,00;BRL;1;F12180330456;D093
50034852;D050;;CALCA RECP/ANF/COORD FEM VRD 50 CC;13/11/2019;ZDLA;VESTUÁRIO;PC;076;;;7004;V;0,00;BRL;1;F12180330456;D703
50034853;D050;;CALCA RECP/ANF/COORD FEM VRD 52 CC;13/11/2019;ZDLA;VESTUÁRIO;PC;076;;;7004;V;0,00;BRL;1;F12180330456;D093
50034854;D050;;CALCA RECP/ANF/COORD FEM VRD 54 CC;13/11/2019;ZDLA;VESTUÁRIO;PC;076;;;7004;V;0,00;BRL;1;F12180330456;D093
50034855;D050;;CAMISA ML TDS CARGOS TAM 9 CC;13/11/2019;ZDLA;VESTUÁRIO;PC;076;;;7004;V;0,00;BRL;1;F12180330456;D093
50034856;D050;;COLETE RECP/ANF FEM VRD 50 CC;13/11/2019;ZDLA;VESTUÁRIO;PC;076;;;7004;V;0,00;BRL;1;F12180330456;D093
50034857;D050;;COLETE RECP/ANF FEM VRD 52 CC;13/11/2019;ZDLA;VESTUÁRIO;PC;076;;;7004;V;0,00;BRL;1;F12180330456;D093
50034858;D050;;COLETE RECP/ANF FEM VRD 54 CC;13/11/2019;ZDLA;VESTUÁRIO;PC;076;;;7004;V;0,00;BRL;1;F12180330456;D093
50034859;D050;;BATA RECP/ANF GEST BC 50 CC;13/11/2019;ZDLA;VESTUÁRIO;PC;076;;;7004;V;0,00;BRL;1;F12180330456;D093
50034860;D050;;BATA RECP/ANF GEST BC 52 CC;13/11/2019;ZDLA;VESTUÁRIO;PC;076;;;7004;V;0,00;BRL;1;F12180330456;D093
50034861;D050;;BATA RECP/ANF GEST BC 54 CC;11/10/2019;ZDLA;VESTUÁRIO;PC;076;;;7004;V;0,00;BRL;1;F12180330456;D093
50034862;D050;;CALCA RECP/ANF/LDR/COORD GEST VRD 50 CC;13/11/2019;ZDLA;VESTUÁRIO;PC;076;;;7004;V;0,00;BRL;1;F12180330456;D093
50034863;D050;;CALCA RECP/ANF/LDR/COORD GEST VRD 52 CC;13/11/2019;ZDLA;VESTUÁRIO;PC;076;;;7004;V;0,00;BRL;1;F12180330456;D093
50034864;D050;;CALCA RECP/ANF/LDR/COORD GEST VRD 54 CC;13/11/2019;ZDLA;VESTUÁRIO;PC;076;;;7004;V;0,00;BRL;1;F12180330456;D093
50034865;D050;;CALCA RECP/LDR/COORD MASC VRD 50 CC;13/11/2019;ZDLA;VESTUÁRIO;PC;076;;;7004;V;0,00;BRL;1;F12180330456;D093
50034866;D050;;CALCA RECP/LDR/COORD MASC VRD 52 CC;13/11/2019;ZDLA;VESTUÁRIO;PC;076;;;7004;V;0,00;BRL;1;F12180330456;D665
50034867;D050;;CALCA RECP/LDR/COORD MASC VRD 54 CC;13/11/2019;ZDLA;VESTUÁRIO;PC;076;;;7004;V;0,00;BRL;1;F12180330456;D093
50034868;D050;;JALECO ENF/COLT/RDI/TCU FEM BC 50 CC;13/11/2019;ZDLA;VESTUÁRIO;PC;076;;;7004;V;0,00;BRL;1;F12180330456;D093
50034869;D050;;JALECO ENF/COLT/RDI/TCU FEM BC 52 CC;13/11/2019;ZDLA;VESTUÁRIO;PC;076;;;7004;V;0,00;BRL;1;F12180330456;D093
50034870;D050;;JALECO ENF/COLT/RDI/TCU FEM BC 54 CC;13/11/2019;ZDLA;VESTUÁRIO;PC;076;;;7004;V;0,00;BRL;1;F12180330456;D093
50034871;D050;;CALCA ENF/COLT/RDI/TCU MASC BC 50 CC;11/10/2019;ZDLA;VESTUÁRIO;PC;076;;;7004;V;0,00;BRL;1;F12180330456;D093
50034872;D050;;CALCA ENF/COLT/RDI/TCU MASC BC 52 CC;13/11/2019;ZDLA;VESTUÁRIO;PC;076;;;7004;V;0,00;BRL;1;F12180330456;D712
50034873;D050;;CALCA ENF/COLT/RDI/TCU MASC BC 54 CC;13/11/2019;ZDLA;VESTUÁRIO;PC;076;;;7004;V;0,00;BRL;1;F12180330456;D093
50034874;D050;;JALECO ENF/COLT/RDI/TCU MASC BC 34 CC;13/11/2019;ZDLA;VESTUÁRIO;PC;076;;;7004;V;0,00;BRL;1;F12180330456;D093
50034875;D050;;JALECO ENF/COLT/RDI/TCU MASC BC 36 CC;13/11/2019;ZDLA;VESTUÁRIO;PC;076;;;7004;V;0,00;BRL;1;F12180330456;D093
50034876;D050;;JALECO ENF/COLT/RDI/TCU MASC BC 38 CC;13/11/2019;ZDLA;VESTUÁRIO;PC;076;;;7004;V;0,00;BRL;1;F12180330456;D093
50034877;D050;;JALECO ENF/COLT/RDI/TCU MASC BC 40 CC;13/11/2019;ZDLA;VESTUÁRIO;PC;076;;;7004;V;0,00;BRL;1;F12180330456;D093
50034878;D050;;JALECO ENF/COLT/RDI/TCU MASC BC 42 CC;13/11/2019;ZDLA;VESTUÁRIO;PC;076;;;7004;V;0,00;BRL;1;F12180330456;D093
50034879;D050;;JALECO ENF/COLT/RDI/TCU MASC BC 44 CC;13/11/2019;ZDLA;VESTUÁRIO;PC;076;;;7004;V;0,00;BRL;1;F12180330456;D093
50034880;D050;;JALECO ENF/COLT/RDI/TCU MASC BC 46 CC;13/11/2019;ZDLA;VESTUÁRIO;PC;076;;;7004;V;0,00;BRL;1;F12180330456;D660
50034881;D050;;JALECO ENF/COLT/RDI/TCU MASC BC 48 CC;11/10/2019;ZDLA;VESTUÁRIO;PC;076;;;7004;V;0,00;BRL;1;F12180330456;D093
50034882;D050;;JALECO ENF/COLT/RDI/TCU MASC BC 50 CC;13/11/2019;ZDLA;VESTUÁRIO;PC;076;;;7004;V;0,00;BRL;1;F12180330456;D093
50034883;D050;;JALECO ENF/COLT/RDI/TCU MASC BC 52 CC;13/11/2019;ZDLA;VESTUÁRIO;PC;076;;;7004;V;0,00;BRL;1;F12180330456;D835
50034884;D050;;JALECO ENF/COLT/RDI/TCU MASC BC 54 CC;13/11/2019;ZDLA;VESTUÁRIO;PC;076;;;7004;V;0,00;BRL;1;F12180330456;D093
50034885;D050;;FECHO PARA CADEADO COMPLETO COR BEGE;04/02/2020;ZDLA;MRO;UN;073;;;7007;V;0,00;BRL;1;F12180330456;D476
50034886;D050;;O-RING 10.82x1.78 FKM;10/01/2020;ZDLA;AC;PC;059;;;7008;V;0,00;BRL;1;F12180330456;D476
50034887;D050;;POLTRONA PARIS ESTOF FACTO OBESO;10/01/2020;ZDLA;OBRAS;UN;026;;;7009;V;0,00;BRL;1;F12180330456;D476
50034888;D050;;ATA ITELBRAS GKM 2210;10/01/2020;ZDLA;FACILITIE;UN;011;;;7005;V;0,00;BRL;1;F12180330456;D476
50034889;D050;;ADESIVO IDENT CX TERM 45L SP;10/01/2020;ZDLA;PRÉ-ANALI;UN;068;;;7008;V;0,00;BRL;1;F12180330456;D476
50034891;D050;;JALECO COLT MASC BR PP AE;11/10/2019;ZDLA;VESTUÁRIO;UN;076;;;7004;V;0,00;BRL;1;F12180330456;D476
50034892;D050;;JALECO COLT MASC BR P AE;13/11/2019;ZDLA;VESTUÁRIO;UN;076;;;7004;V;0,00;BRL;1;F12180330456;D476
50034893;D050;;JALECO COLT MASC BR M AE;13/11/2019;ZDLA;VESTUÁRIO;UN;076;;;7004;V;0,00;BRL;1;F12180330456;D476
50034894;D050;;JALECO COLT MASC BR G AE;13/11/2019;ZDLA;VESTUÁRIO;UN;076;;;7004;V;0,00;BRL;1;F12180330456;D476
50034895;D050;;JALECO COLT MASC BR GG AE;13/11/2019;ZDLA;VESTUÁRIO;UN;076;;;7004;V;0,00;BRL;1;F12180330456;D476
50034896;D050;;JALECO COLT MASC BR EXG AE;13/11/2019;ZDLA;VESTUÁRIO;UN;076;;;7004;V;0,00;BRL;1;F12180330456;D476
50034897;D050;;JALECO COLT MASC BR 48 AE;13/11/2019;ZDLA;VESTUÁRIO;UN;076;;;7004;V;0,00;BRL;1;F12180330456;D476
50034900;D050;;JALECO COLT FEM BR PP AE;13/11/2019;ZDLA;VESTUÁRIO;UN;076;;;7004;V;0,00;BRL;1;F12180330456;D476
50034901;D050;;JALECO COLT FEM BR P AE;11/10/2019;ZDLA;VESTUÁRIO;UN;076;;;7004;V;0,00;BRL;1;F12180330456;D476
50034902;D050;;JALECO COLT FEM BR M AE;13/11/2019;ZDLA;VESTUÁRIO;UN;076;;;7004;V;0,00;BRL;1;F12180330456;D476
50034903;D050;;JALECO COLT FEM BR G AE;13/11/2019;ZDLA;VESTUÁRIO;UN;076;;;7004;V;0,00;BRL;1;F12180330456;D476
50034904;D050;;JALECO COLT FEM BR GG AE;13/11/2019;ZDLA;VESTUÁRIO;UN;076;;;7004;V;0,00;BRL;1;F12180330456;D476
50034905;D050;;JALECO COLT FEM BR EXG AE;13/11/2019;ZDLA;VESTUÁRIO;UN;076;;;7004;V;0,00;BRL;1;F12180330456;D476
50034906;D050;;JALECO COLT FEM BR 48 AE;13/11/2019;ZDLA;VESTUÁRIO;UN;076;;;7004;V;0,00;BRL;1;F12180330456;D476
50034909;D050;;JALECO MASC ANL HOSP BC EXG AE;13/11/2019;ZDLA;VESTUÁRIO;UN;076;;;7004;V;0,00;BRL;1;F12180330456;D476
50034910;D050;;JALECO MASC ANL HOSP BC G AE;11/10/2019;ZDLA;VESTUÁRIO;UN;076;;;7004;V;0,00;BRL;1;F12180330456;D476
50034911;D050;;JALECO MASC ANL HOSP BC GG AE;11/10/2019;ZDLA;VESTUÁRIO;UN;076;;;7004;V;0,00;BRL;1;F12180330456;D476
50034912;D050;;JALECO MASC ANL HOSP BC M AE;11/10/2019;ZDLA;VESTUÁRIO;UN;076;;;7004;V;0,00;BRL;1;F12180330456;D476
50034913;D050;;JALECO MASC ANL HOSP BC P AE;11/10/2019;ZDLA;VESTUÁRIO;UN;076;;;7004;V;0,00;BRL;1;F12180330456;D476
50034914;D050;;JALECO MASC ANL HOSP BC PP AE;11/10/2019;ZDLA;VESTUÁRIO;UN;076;;;7004;V;0,00;BRL;1;F12180330456;D476
50034915;D050;;JALECO FEM ANL HOSP BC EXG AE;11/10/2019;ZDLA;VESTUÁRIO;UN;076;;;7004;V;0,00;BRL;1;F12180330456;D476
50034916;D050;;JALECO FEM ANL HOSP BC G AE;11/10/2019;ZDLA;VESTUÁRIO;UN;076;;;7004;V;0,00;BRL;1;F12180330456;D476
50034917;D050;;JALECO FEM ANL HOSP BC GG AE;11/10/2019;ZDLA;VESTUÁRIO;UN;076;;;7004;V;0,00;BRL;1;F12180330456;D476
50034918;D050;;JALECO FEM ANL HOSP BC M AE;11/10/2019;ZDLA;VESTUÁRIO;UN;076;;;7004;V;0,00;BRL;1;F12180330456;D476
50034919;D050;;JALECO FEM ANL HOSP BC P AE;11/10/2019;ZDLA;VESTUÁRIO;UN;076;;;7004;V;0,00;BRL;1;F12180330456;D476
50034920;D050;;JALECO FEM ANL HOSP BC PP AE;13/11/2019;ZDLA;VESTUÁRIO;UN;076;;;7004;V;0,00;BRL;1;F12180330456;D476
50034921;D050;;BATERIA 12V/80AH;10/01/2020;ZDLA;MRO;UN;073;;;7004;V;0,00;BRL;1;F12180330456;D491
50034922;D050;;LIXEIRA PIA SANREMO CINZA PLASTICA;10/01/2020;ZDLA;OBRAS;FR;077;;;7000;V;0,00;BRL;1;F28125329803;D476
50034923;D050;;JOGO DE TECLAS PARA INDICADOR;10/01/2020;ZDLA;RDI;UN;066;;;7008;V;0,00;BRL;1;F28125329803;D476
50034924;D050;;MODULO DE ELASTOGRAFIA PARA EQUIP. RM;10/01/2020;ZDLA;RDI;UN;066;;;7008;V;0,00;BRL;1;F28125329803;D476
50034997;D050;;GUARDANAPO BRANCO 18X22 PCT C/50 UN;10/01/2020;ZDLA;MAT ESCR;CTL;025;;;7002;V;0,00;BRL;1;F28125329803;D001
50034998;D050;;AMCOR TUBULAR BOP PET/PP 150MMX100MT;10/01/2020;ZDLA;AC;RL;052;;;7008;V;0,00;BRL;1;F28125329803;D001
50034999;D050;;ANCIO TUBULAR BOP PET/PP 50MMXX100MT;10/01/2020;ZDLA;AC;RL;052;;;7008;V;0,00;BRL;1;F28125329803;D001
50035000;D050;;STERILEX ESCOVA CIRCULAR 4X60X450MM;23/03/2020;ZDLA;AC;UN;052;;;7008;V;0,00;BRL;1;F28125329803;D001
50035001;D050;;AGULHA ASP CHIBA 18GX15CM E1815 ECOJEKT;10/01/2020;ZDLA;AC;UN;052;;;7008;V;0,00;BRL;1;F28125329803;D001
50035002;D050;;CX PARA APAR. ORTODONTICO MARCA MAQUIRA;10/01/2020;ZDLA;MAT ESCR;CTL;025;;;7002;V;0,00;BRL;1;F28125329803;D666
50035003;D050;;EXTENSAO DE OXIGENIO 7MTS 4MM DIAMETRO;10/01/2020;ZDLA;RDI;UN;052;;;7008;V;0,00;BRL;1;F28125329803;D001
50035134;D050;;GEL PARA SECCAO EM CRIOSTATO - TISSUE TE;10/01/2020;ZDLA;AC;FR;052;;;7008;V;0,00;BRL;1;F28125329803;D001
50035135;D050;;LUVA NIT. SEM AMIDO PRETA TAM M CX C/100;10/01/2020;ZDLA;MAT ESCR;CX;025;;;7002;V;0,00;BRL;1;F28125329803;D001
50035136;D050;;LUVA NIT. SEM AMIDO PRETA TAM P CX C/100;10/01/2020;ZDLA;MAT ESCR;CX;025;;;7002;V;0,00;BRL;1;F28125329803;D001
50035137;D050;;TB ENSAIO CONICO VIDRO 12ML C/GRADUACAO;10/01/2020;ZDLA;AC;UN;052;;;7008;V;0,00;BRL;1;F28125329803;D001
50035138;D050;;ETIQ.4,5X3,0CM 2 COL. REM COMPUT C/ 2000;10/01/2020;ZDLA;MAT ESCR;RL;025;;;7002;V;0,00;BRL;1;F28125329803;D001
50035139;D050;;ARQUIVO MORTO POLIONDAS AZUL POLIBRAS;11/10/2019;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F28125329803;D882
50035140;D050;;BALAO INFLAVEL MED N 9 PCT 50 COD 784897;11/10/2019;ZDLA;MAT ESCR;CTL;025;;;7002;V;0,00;BRL;1;F28125329803;D001
50035141;D050;;BLOCO POST-IT 38X50 AMARELO C/100FLS 653;11/10/2019;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F28125329803;D001
50035142;D050;;BLOCO POST-IT 76X102 AMAREL C/100FLS 657;06/08/2019;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F28125329803;D001
50035143;D050;;CANETA ESPECIAL IDENTPEN DUAL PRETA;06/08/2019;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F28125329803;D001
50035144;D050;;CANETA RETROPROJETORA AZUL P.1,00MM;06/08/2019;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F28125329803;D001
50035145;D050;;CANETA RETROPROJETORA VERDE P.2,00MM;06/08/2019;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F28125329803;D001
50035146;D050;;CAPA PARA DVD;10/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F28125329803;D693
50035147;D050;;CLIPS 3/0 CX 500G;06/08/2019;ZDLA;MAT ESCR;CX;025;;;7002;V;0,00;BRL;1;F28125329803;D001
50035250;D050;;CONTACT TRANSPARENTE 45MMX25MT;05/08/2019;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F28125329803;D476
50035251;D050;;CORRETIVO EM FITA (BIC) 12 MTS;06/08/2019;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F28125329803;D476
50035252;D050;;ELASTICO N 18 PC 100G;05/08/2019;ZDLA;MAT ESCR;CTL;025;;;7002;V;0,00;BRL;1;F28125329803;D655
50035253;D050;;ENVELOPE KRAFT VAI-VEM 240X340;07/08/2019;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F28125329803;D476
50035254;D050;;ENVELOPE PARDO 20 X 28 CM;11/10/2019;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F28125329803;D001
50035255;D050;;ENVELOPE PARDO 24 X 34 CM;06/08/2019;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F28125329803;D001
50035256;D050;;ENVELOPE PARDO 31 X 41 CM(FATURAMENTO);06/08/2019;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F28125329803;D001
50035257;D050;;ETIQ.INK-JET/LASER 106,36X138,11 PT C100;10/01/2020;ZDLA;MAT ESCR;CX;025;;;7002;V;0,00;BRL;1;F28125329803;D660
50035258;D050;;ETIQUETA ADESIVA TP12-AZ PIMACO;06/08/2019;ZDLA;MAT ESCR;CTL;025;;;7002;V;0,00;BRL;1;F28125329803;D812
50035259;D050;;ETIQUETA ADESIVA TP12-VM PIMACO;06/08/2019;ZDLA;MAT ESCR;CTL;025;;;7002;V;0,00;BRL;1;F28125329803;D001
50035260;D050;;ETIQ.PIM. 25,4 X 101,6MM 6181 CX;06/08/2019;ZDLA;MAT ESCR;CX;025;;;7002;V;0,00;BRL;1;F28125329803;D001
50035261;D050;;ETIQUETA PIMACO CD100B P/CD E DVD;10/01/2020;ZDLA;MAT ESCR;CX;025;;;7002;V;0,00;BRL;1;F28125329803;D001
50035262;D050;;ETIQUETA PIMACO OP1341 VERMELHA(URGENTE);10/01/2020;ZDLA;MAT ESCR;CTL;025;;;7002;V;0,00;BRL;1;F28125329803;D001
50035263;D050;;GRAMPEADOR GRANDE - REF.C-15/CIS 20FLS;06/08/2019;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F28125329803;D001
50035264;D050;;LAMINA P/ ESTILETE LARGO TB C/10;06/08/2019;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F28125329803;D650
50035265;D050;;LAPIS N.4 IDENTIFICADOR DE LAMINAS;10/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F28125329803;D001
50035266;D050;;PASTA PLASTICA L;02/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F28125329803;D001
50035267;D050;;PRANCHETA ACRILICA CRISTAL 230X340MM;06/08/2019;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F28125329803;D001
50035268;D050;;REGUA ACRILICA 30 CM;06/08/2019;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F28125329803;D001
50035269;D050;;TINTA P/ALMOFADA PRETA;06/08/2019;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F28125329803;D001
50035270;D050;;CARTUCHO HP BLACK INK CARTTIDGE - CH561H;11/10/2019;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F28125329803;D001
50035271;D050;;PAPEL TERMICO  10CM DE LARG.CX C/40 ROLO;10/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F28125329803;D001
50035272;D050;;DESODOR. AUTOCLAVE ODORMYCIN C/100 LIMAO;10/01/2020;ZDLA;MAT ESCR;CTL;025;;;7002;V;0,00;BRL;1;F28125329803;D660
50035273;D050;;ESCOVINHA DE UNHA (CERDAS DURAS);10/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F28125329803;D001
50035274;D050;;ESPONJA DUPLA FACE SANITARIA BCA/ROSA M3;06/08/2019;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F28125329803;D001
50035275;D050;;ESPUMA HIGIENIZ. ALCOOL ISO REFIL C7433;10/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F28125329803;D001
50035276;D050;;ESPUMA LIMPADORA SPRAY 450ML;10/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F28125329803;D001
50035277;D050;;FIBRA P/LIMPEZA LEVE(BRANCA) 3M PCT C/10;10/01/2020;ZDLA;MAT ESCR;CTL;025;;;7002;V;0,00;BRL;1;F28125329803;D660
50035278;D050;;GATILHO PARA FRASCO PULVERIZADOR;10/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F28125329803;D001
50035279;D050;;PAPEL TOALHA INTERF/CREME NATURAL;06/08/2019;ZDLA;MAT ESCR;CTL;025;;;7002;V;0,00;BRL;1;F28125329803;D001
50035280;D050;;PAPEL TOALHA ULTRA SOFT COD. 7206;06/08/2019;ZDLA;MAT ESCR;CX;025;;;7002;V;0,00;BRL;1;F28125329803;D001
50035281;D050;;REFIL DESCP/ABSORVENTE SC 28,8X18 C12;06/08/2019;ZDLA;MAT ESCR;CX;025;;;7002;V;0,00;BRL;1;F28125329803;D001
50035282;D050;;SACO LIXO RECICL. VERM. 100 LTRS PCT 100;10/01/2020;ZDLA;MAT ESCR;CTL;025;;;7002;V;0,00;BRL;1;F28125329803;D001
50035283;D050;;TIRA GRUDE;10/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F28125329803;D001
50035284;D050;;WIPER WYPALL - PC 50 PANOS - C7645;10/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F28125329803;D001
50035285;D050;;GUIA - MG10A;10/01/2020;ZDLA;MAT ESCR;PC;025;;;7002;V;0,00;BRL;1;F28125329803;D717
50035286;D050;;IN STOPPER - OBTURADOR LUER-LOCK BBRAUN;10/01/2020;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F28125329803;D001
50035287;D050;;ALCA DESCARTAV. ESTERIL 1MCRL PCT 100UN;10/01/2020;ZDLA;MAT ESCR;CTL;025;;;7002;V;0,00;BRL;1;F28125329803;D001
50035288;D050;;COLETOR DE FLUIDOS - MCANISTER1;10/01/2020;ZDLA;AC;PC;052;;;7008;V;0,00;BRL;1;F28125329803;D001
50035289;D050;;FILME DE PVC TRANSPARENTE 30X15MT;06/08/2019;ZDLA;MAT ESCR;RL;025;;;7002;V;0,00;BRL;1;F28125329803;D813
50035290;D050;;ENVELOPE JANELA (FATURAMENTO) PCT C/ 200;06/08/2019;ZDLA;MAT ESCR;CTL;025;;;7002;V;0,00;BRL;1;F28125329803;D001
50035291;D050;;LACRE P/ MALOTE 26CM GRANDE PCT C/100;06/08/2019;ZDLA;MAT ESCR;CTL;025;;;7002;V;0,00;BRL;1;F28125329803;D644
50035292;D050;;PAPEL A5 210X150 OFF-SET 75GR;10/01/2020;ZDLA;MAT ESCR;CTL;025;;;7002;V;0,00;BRL;1;F28125329803;D705
50035293;D050;;SACOLA PLASTICA BRANCA (45X60 ) PC 5K;11/10/2019;ZDLA;MAT ESCR;CTL;025;;;7002;V;0,00;BRL;1;F28125329803;D001
50035294;D050;;SACOLA PLASTICA BRANCA (60X80) PC 5K;06/08/2019;ZDLA;MAT ESCR;CTL;025;;;7002;V;0,00;BRL;1;F28125329803;D812
50035295;D050;;PAPEL FILECOAT 160GR (MARCA FLORPAL);10/01/2020;ZDLA;MAT ESCR;CTL;025;;;7002;V;0,00;BRL;1;F28125329803;D001
50035296;D050;;PASTA OFICIO SZ PLAST. C/BOLSA PCT C/100;11/10/2019;ZDLA;MAT ESCR;CTL;025;;;7002;V;0,00;BRL;1;F28125329803;D001
50035297;D050;;MINUTUBO P/ROB. TIRAS C/120  MTS-11-8-C;10/01/2020;ZDLA;AC;PT;052;;;7008;V;0,00;BRL;1;F28125329803;D001
50035298;D050;;AVENTAL BR MICR M/F C PUNHO E M/L - GG;10/01/2020;ZDLA;EPI;CTL;076;;;7004;V;0,00;BRL;1;F28125329803;D703
50035299;D050;;AVENTAL BR MICR. M/F S PUNHO E M/L - GG;10/01/2020;ZDLA;EPI;CTL;076;;;7004;V;0,00;BRL;1;F28125329803;D001
50035300;D050;;CANETA C/ SUPORTE HORIZONTAL;06/08/2019;ZDLA;MAT ESCR;UN;025;;;7002;V;0,00;BRL;1;F28125329803;D001
50035301;D050;;ACCU BEADS P/CTR QUALIDADE E PRODUCAO;10/01/2020;ZDLA;AC;UN;076;;;7008;V;0,00;BRL;1;F12180330456;D476
50035302;D050;;LAMINA PARA CALIBRACAO;10/01/2020;ZDLA;AC;UN;076;;;7008;V;0,00;BRL;1;F12180330456;D476
50035303;D050;;LAMINA COM 2 CAMARAS 20UL;10/01/2020;ZDLA;AC;UN;076;;;7008;V;0,00;BRL;1;F12180330456;D476
50035304;D050;;CABO CONECTORES TENSAO MENOS 1000 VOLTS;10/01/2020;ZDLA;RDI;UN;066;;;7008;V;0,00;BRL;1;F28125329803;D476
50035305;D050;;PLACA PROC.DADOS DIB D.O PRODIGY P9 P10;10/01/2020;ZDLA;RDI;UN;066;;;7008;V;0,00;BRL;1;F28125329803;D476
50035306;D050;;BOTAO DE SAIDA INOX AC6091 INTELBRAS;10/01/2020;ZDLA;FACILITIE;UN;011;;;7007;V;0,00;BRL;1;F28125329803;D258
50035307;D050;;FECHADURA ELITE S/SENSOR INTELBRAS;10/01/2020;ZDLA;FACILITIE;UN;011;;;7007;V;0,00;BRL;1;F28125329803;D258
50035308;D050;;SORO RADIOLOGICO – FDG;10/01/2020;ZDLA;RDI;UN;066;;;7008;V;0,00;BRL;1;F28125329803;D001
50035309;D050;;CAMERA VHD 3230B FULL HD4X1 G4 INTELBRAS;10/01/2020;ZDLA;FACILITIE;UN;011;;;7008;V;0,00;BRL;1;F28125329803;D476
50035311;D050;;SELO DE ROTOR ALONGADO PN: 5068-0209;10/01/2020;ZDLA;AC;UN;059;;;7008;V;0,00;BRL;1;F12180330456;D476
50035312;D050;;LAMP LED BULBO E27 3000K 8W;10/01/2020;ZDLA;MRO;UN;073;;;7007;V;0,00;BRL;1;F12180330456;D476
