Estoque;Centro;Área MRP;Material;Descrição;Saldo;Saldo Disp.;Estoque p/Armazenar;UM;Preço Unit.;Valor Estoque;Est.Seg.(qtd);Pto Reab.;Tipo Material;Tipo MRP;Planejador MRP;Cobertura Estoque s/ entradas;Cobertura Estoque c/ entradas;Fornecedor;Descr. Forn.;Lead Time Total;Prazo Entrega Prevista (Dias);Tempo de Processamento EM;Código ABC;Tamanho do lote MRP;Tamanho mínimo lote;Tamanho máximo lote;Tamanho fixo do lote;Lote Multiplo;Estoque máximo;Perfil de Cobertura;Descrição do Perfil;Estoque Seg(MARC);Calendário de Planejamento;Descrição do Calendário;Centro Abastecedor;Grau atend. (%);Qtd em Pedido de Compras;Nec.JAN/2020;Nec.FEV/2020;Nec.MAR/2020;Nec.ABR/2020;Nec.MAI/2020;Nec.JUN/2020;Mat.Verif.;Requisição;Item Requisição;Ord.Planej.;Data Remessa;Dt.Reprog.;Qtd RC / Ord.Plan;Qtd.Confirmada;Data Confirmada;Valor da Requisição;Ordens Planejadas;Contrato;Item do Contrato;Preço em Contrato;Faturamento Minimo Fornecedor;Centro com Excesso de Estoque;Cons.FEV/2019;Cons.MAR/2019;Cons.ABR/2019;Cons.MAI/2019;Cons.JUN/2019;Cons.JUL/2019;Cons.AGO/2019;Cons.SET/2019;Cons.OUT/2019;Cons.NOV/2019;Cons.DEZ/2019;Cons.JAN/2020;Pedido 1;Próxima Entrega;Dt. Conf. 1;Quantidade;Pedido 2;2a Entrega;Dt. Conf. 2;Quantidade;Pedido 3;3a Entrega;Dt. Conf. 3;Quantidade;Temp.Armaz.;Perfil MRP;Descrição Perfil MRP;Dias sem Saídas;Dias sem Entradas;Excesso Estoque;Quantidade em Excesso;Dias de Excesso de Estoque;Excesso de Estoque (pedido);Quantidade em Excesso (pedido);Dias em Execesso (pedido);Faturamento minimo;Quantidade em Separação;Stat.Mat.;Des.Status;Num.Mat.Fab.;Materiais Substituídos
;DA04;;10010401;CTR PC RUBEOLA IGM ELEC 1ML ROCHE;2,000;2,000;0,000;KIT;140,65;281,30;0,000;0,000;ZROH;PD;022;999,9;999,9;0020009742;ROCHE DIAGNOSTICA BRASIL LTDA;11;7;4;C;Z1;1,000;0,000;0,000;1,000;0,000;018;Cobertura 18 dias;0,000;QAS;FORN. QUA - SEMANAL;;99,0;3,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;10,000;;0;0,00;2.000,00;;1,000;5,000;2,000;2,000;3,000;0,000;0,000;2,000;1,000;2,000;2,000;0,000;4500315073;18/12/2019;;2,000;4500316326;08/01/2020;;1,000;;;;0,000;002;;;11;41;@0A@;2,000;971;@0A@;5,000;999,0;@08@;0,000;00;LIBERADO;4618840190;
;DA04;;10010402;CTR CTR PC TOXO IGG 1ML ROCHE;3,000;3,000;0,000;KIT;109,92;329,76;0,000;0,000;ZROH;PD;022;999,9;999,9;;;11;7;4;C;Z1;1,000;0,000;0,000;1,000;0,000;018;Cobertura 18 dias;0,000;QAS;FORN. QUA - SEMANAL;;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;4,000;;0;0,00;0,00;;4,000;0,000;0,000;0,000;2,000;0,000;0,000;2,000;0,000;0,000;1,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;11;41;@0A@;3,000;971;@08@;0,000;0,0;;0,000;00;LIBERADO;4618823190;
;D969;;10010402;CTR CTR PC TOXO IGG 1ML ROCHE;0,000;0,000;0,000;KIT;82,44;0,00;0,120;0,000;ZROH;VV;005;0,0;0,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;0,000;0,800;0,800;1,000;0,800;0,800;1,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;4,000;0,000;0,000;0,000;2,000;0,000;0,000;2,000;0,000;0,000;1,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;349;372;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;4618823190;
;DA04;;10010403;CTR PC TOXO IGM 1ML ROCHE;4,000;4,000;0,000;KIT;198,25;793,00;0,000;0,000;ZROH;PD;022;999,9;999,9;;;11;7;4;C;Z1;1,000;0,000;0,000;1,000;0,000;018;Cobertura 18 dias;0,000;QAS;FORN. QUA - SEMANAL;;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;6,000;;0;0,00;0,00;;3,000;0,000;1,000;0,000;5,000;0,000;1,000;2,000;2,000;1,000;1,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;28;1;@0A@;4,000;971;@08@;0,000;0,0;;0,000;00;LIBERADO;4618866190;
;D969;;10010403;CTR PC TOXO IGM 1ML ROCHE;0,000;0,000;0,000;KIT;198,25;0,00;0,196;0,000;ZROH;VV;005;0,0;0,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;0,000;1,668;1,144;1,430;1,144;1,144;1,430;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;3,000;0,000;1,000;0,000;5,000;0,000;1,000;2,000;2,000;1,000;1,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;349;369;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;4618866190;
;D969;;10010404;CTR PC HBEAG 2NV ELEC ROCHE;0,000;0,000;0,000;KIT;106,88;0,00;0,132;0,000;ZROH;VV;005;0,0;0,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;0,000;1,000;1,000;0,835;0,668;0,668;0,835;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;5,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;1,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;349;369;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;11876376122;
;DA04;;10010404;CTR PC HBEAG 2NV ELEC ROCHE;0,000;0,000;0,000;KIT;106,88;0,00;0,000;0,000;ZROH;PD;022;0,0;999,0;0020009742;ROCHE DIAGNOSTICA BRASIL LTDA;11;7;4;C;Z1;1,000;0,000;0,000;1,000;0,000;018;Cobertura 18 dias;0,000;QAS;FORN. QUA - SEMANAL;;99,0;3,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;4,000;;0;0,00;2.000,00;;5,000;0,000;0,000;0,000;14,000;0,000;0,000;0,000;0,000;1,000;0,000;0,000;4500316326;08/01/2020;;1,000;4500316326;08/01/2020;;2,000;;;;0,000;002;;;4;11;@08@;0,000;0;@0A@;3,000;999,0;@08@;0,000;00;LIBERADO;11876376122;
;D969;;10010405;CTR PC ANTI HBE 2NV ELEC ROCHE;0,000;0,000;0,000;KIT;119,90;0,00;0,200;0,000;ZROH;VV;005;0,0;0,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;0,000;1,332;1,332;1,665;1,332;1,332;1,665;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;2,000;0,000;2,000;3,000;2,000;0,000;1,000;0,000;0,000;1,000;1,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;235;235;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;11876384122;
;DA04;;10010405;CTR PC ANTI HBE 2NV ELEC ROCHE;4,000;4,000;0,000;KIT;119,90;479,60;0,000;0,000;ZROH;PD;022;999,9;999,9;0020009742;ROCHE DIAGNOSTICA BRASIL LTDA;11;7;4;C;Z1;1,000;0,000;0,000;1,000;0,000;018;Cobertura 18 dias;0,000;QAS;FORN. QUA - SEMANAL;;99,0;2,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;4,000;;0;0,00;2.000,00;;2,000;5,000;2,000;1,000;24,000;0,000;1,000;0,000;0,000;1,000;1,000;0,000;4500315073;18/12/2019;;2,000;;;;0,000;;;;0,000;002;;;28;14;@0A@;4,000;971;@0A@;6,000;999,0;@08@;0,000;00;LIBERADO;11876384122;
;D969;;10010407;TB VAC SOROL ATIV COAG S/GEL 4ML GBO;0,000;0,000;0,000;UN;0,28;0,00;0,000;0,000;ZROH;ND;005;0,0;999,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;006;Cobertura 6 dias;0,000;DIA;DIARIO;DA04;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;50,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;228;260;@08@;0,000;0;@08@;0,000;0,0;;0,000;03;BLOQUEIO COMPRAS;454092;10001299
;DA04;;10010407;TB VAC SOROL ATIV COAG S/GEL 4ML GBO;8.388,000;8.231,000;0,000;UN;0,28;2.349,17;2.291,400;0,000;ZROH;PD;001;49,8;72,0;;;23;19;4;C;Z1;1.200,000;0,000;0,000;1.200,000;0,000;020;Cobertura 20 dias;0,000;TES;FORN. TER - SEMANAL;;97,0;0,000;2.800,000;3.513,000;3.540,000;4.210,000;3.522,000;2.426,000;@3J@;;0;;;;0,000;0,000;;0,00;13.200,000;;0;0,00;0,00;;3.297,000;9.637,000;14.400,000;4.470,000;4.900,000;2.950,000;2.600,000;2.000,000;3.304,000;5.395,000;3.640,000;450,000;;;;0,000;;;;0,000;;;;0,000;006;;;1;20;@0A@;801,990;7;@08@;0,000;0,0;;157,000;00;LIBERADO;454092;10001299
;D969;;10010408;CTR PC ANTI HAVII ELEC 4ML ROCHE;0,000;0,000;0,000;KIT;244,70;0,00;0,284;0,000;ZROH;VV;005;0,0;0,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;0,000;2,332;1,668;2,085;1,668;1,668;2,085;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;2,000;1,000;3,000;1,000;4,000;2,000;2,000;2,000;3,000;1,000;1,000;1,000;;;;0,000;;;;0,000;;;;0,000;;;;349;370;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;4855043190;
;DA04;;10010408;CTR PC ANTI HAVII ELEC 4ML ROCHE;1,000;1,000;0,000;KIT;244,70;244,70;0,810;0,000;ZROH;PD;022;999,9;999,9;0020009742;ROCHE DIAGNOSTICA BRASIL LTDA;11;7;4;C;Z1;1,000;0,000;0,000;1,000;0,000;018;Cobertura 18 dias;0,000;QAS;FORN. QUA - SEMANAL;;99,0;4,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;7,000;;0;0,00;2.000,00;;2,000;1,000;3,000;1,000;4,000;2,000;2,000;2,000;3,000;1,000;1,000;1,000;4500315073;18/12/2019;;2,000;4500316326;08/01/2020;;2,000;;;;0,000;002;;;1;12;@0A@;1,000;971;@0A@;4,000;89,0;@08@;0,000;00;LIBERADO;4855043190;
;D969;;10010409;CTR PC RUBEOLA IGG ELEC 1ML ROCHE;0,000;0,000;0,000;KIT;136,42;0,00;0,196;0,000;ZROH;VV;005;0,0;0,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;0,000;1,668;1,144;1,430;1,144;1,144;1,430;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;3,000;1,000;1,000;0,000;5,000;0,000;0,000;2,000;2,000;1,000;1,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;349;376;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;4618807190;
;DA04;;10010409;CTR PC RUBEOLA IGG ELEC 1ML ROCHE;4,000;4,000;0,000;KIT;136,42;545,68;0,000;0,000;ZROH;PD;022;999,9;999,9;0020009742;ROCHE DIAGNOSTICA BRASIL LTDA;11;7;4;C;Z1;1,000;0,000;0,000;1,000;0,000;018;Cobertura 18 dias;0,000;QAS;FORN. QUA - SEMANAL;;99,0;1,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;5,000;;0;0,00;2.000,00;;3,000;8,000;1,000;0,000;5,000;0,000;0,000;2,000;2,000;1,000;1,000;0,000;4500316326;08/01/2020;;1,000;;;;0,000;;;;0,000;002;;;28;14;@0A@;4,000;971;@0A@;5,000;999,0;@08@;0,000;00;LIBERADO;4618807190;
;D969;;10010422;RGT GASTRINA IMM2000 200T SIEMENS;0,000;0,000;0,000;KIT;565,25;0,00;0,000;0,000;ZROH;VV;005;0,0;999,0;;;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;0;0;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;10380979;
;DA04;;10010422;RGT GASTRINA IMM2000 200T SIEMENS;0,000;0,000;0,000;KIT;234,78;0,00;0,000;0,000;ZROH;PD;001;0,0;999,0;;;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;010;Cobertura 10 dias;0,000;QAS;FORN. QUA - SEMANAL;;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;0;0;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;10380979;
;DA04;;10010424;DISCO ACIDO NALDIXICO C/50 30MCG;30,000;30,000;0,000;FR;8,99;269,58;0,000;0,000;ZROH;PD;001;999,9;999,9;;;14;10;4;C;Z1;1,000;0,000;0,000;1,000;0,000;020;Cobertura 20 dias;0,000;QUS;FORN. QUI - SEMANAL;;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;10,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;29;380;@0A@;30,000;966;@08@;0,000;0,0;;0,000;00;LIBERADO;1601;
;D969;;10010424;DISCO ACIDO NALDIXICO C/50 30MCG;0,000;0,000;0,000;FR;9,58;0,00;0,124;0,000;ZROH;VV;006;0,0;0,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;0,000;1,500;1,125;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;6,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;232;260;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;1601;
;D969;;10010425;DISCO AMICACINA C/50 30MCG;0,000;0,000;0,000;FR;9,61;0,00;0,100;0,000;ZROH;VV;006;0,0;0,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;0,000;0,668;0,668;0,835;0,668;0,668;0,835;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;36,000;0,000;0,000;0,000;0,000;0,000;1,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;228;260;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;1603;
;DA04;;10010425;DISCO AMICACINA C/50 30MCG;98,000;98,000;0,000;FR;9,60;941,20;0,000;0,000;ZROH;PD;001;999,9;999,9;;;14;10;4;C;Z1;1,000;0,000;0,000;1,000;0,000;020;Cobertura 20 dias;0,000;QUS;FORN. QUI - SEMANAL;;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;1,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;40;202;@0A@;98,000;966;@08@;0,000;0,0;;0,000;00;LIBERADO;1603;
;DA04;;10010426;DISCO AMOXICIL+ACIDO CLAVULAN C/50 30MCG;69,000;69,000;0,000;FR;10,00;690,13;0,000;0,000;ZROH;PD;001;999,9;999,9;;;14;10;4;C;Z1;1,000;0,000;0,000;1,000;0,000;020;Cobertura 20 dias;0,000;QUS;FORN. QUI - SEMANAL;;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;20,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;29;327;@0A@;69,000;966;@08@;0,000;0,0;;0,000;00;LIBERADO;1605;
;D969;;10010426;DISCO AMOXICIL+ACIDO CLAVULAN C/50 30MCG;0,000;0,000;0,000;FR;10,02;0,00;0,164;0,000;ZROH;VV;005;0,0;0,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;0,000;2,000;1,500;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;232;260;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;1605;
;DA04;;10010427;SERINGA DESC S/AGUL LUER LOCK 10ML BD;72.000,000;71.800,000;0,000;UN;0,28;20.426,40;20.997,080;0,000;ZROH;VV;001;47,4;68,0;;;19;15;4;A;Z1;400,000;0,000;0,000;400,000;0,000;020;Cobertura 20 dias;0,000;TES;FORN. TER - SEMANAL;;99,5;0,000;27.780,752;27.780,752;34.725,940;27.780,752;27.780,752;34.725,940;@3J@;;0;;;;0,000;0,000;;0,00;115.200,000;;0;0,00;0,00;;0,000;0,000;6.249,000;51,000;5.457,000;15.453,000;10.974,000;16.400,000;17.600,000;16.723,000;66.800,000;1.200,000;;;;0,000;;;;0,000;;;;0,000;004;;;1;188;@0A@;8.398,832;8;@08@;0,000;0,0;;200,000;00;LIBERADO;990172;
;D969;;10010427;SERINGA DESC S/AGUL LUER LOCK 10ML BD;0,000;0,000;0,000;UN;0,28;0,00;0,000;0,000;ZROH;ND;006;0,0;999,0;;;2;0;2;C;Z1;10,000;0,000;0,000;10,000;0,000;;;0,000;DIA;DIARIO;DA04;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;31,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;228;260;@08@;0,000;0;@08@;0,000;0,0;;0,000;03;BLOQUEIO COMPRAS;990172;
;DA04;;10010428;DISCO AMPICILINA C/50 10MCG;64,000;64,000;0,000;FR;9,08;581,16;0,000;0,000;ZROH;PD;001;999,9;999,9;;;14;10;4;C;Z1;1,000;0,000;0,000;1,000;0,000;020;Cobertura 20 dias;0,000;QUS;FORN. QUI - SEMANAL;;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;2,000;;0;0,00;0,00;;7,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;12,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;20;202;@0A@;64,000;966;@08@;0,000;0,0;;0,000;00;LIBERADO;1606;
;D969;;10010428;DISCO AMPICILINA C/50 10MCG;0,000;0,000;0,000;FR;9,23;0,00;1,452;0,000;ZROH;VV;006;0,0;0,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;0,000;9,600;9,600;12,000;9,600;9,600;12,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;13,000;0,000;0,000;0,000;0,000;0,000;0,000;12,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;232;260;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;1606;
;D969;;10010430;DISCO AZTREONAM C/50 30MCG;0,000;0,000;0,000;FR;9,71;0,00;0,848;0,000;ZROH;VV;005;0,0;0,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;0,000;5,600;5,600;7,000;5,600;5,600;4,200;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;9,000;0,000;0,000;0,000;0,000;0,000;0,000;7,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;232;260;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;1609;
;DA04;;10010430;DISCO AZTREONAM C/50 30MCG;44,000;44,000;0,000;FR;10,19;448,31;0,000;0,000;ZROH;PD;001;999,9;999,9;;;14;10;4;C;Z1;1,000;0,000;0,000;1,000;0,000;015;Cobertura 15 dias;0,000;QUS;FORN. QUI - SEMANAL;;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;30,000;0,000;0,000;0,000;0,000;0,000;27,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;20;327;@0A@;44,000;971;@08@;0,000;0,0;;0,000;00;LIBERADO;1609;
;DA04;;10010431;DISCO CEFOTAXIMA C/50 30MCG;17,000;17,000;0,000;FR;13,73;233,37;0,000;0,000;ZROH;PD;001;999,9;999,9;;;14;10;4;C;Z1;1,000;0,000;0,000;1,000;0,000;015;Cobertura 15 dias;0,000;QUS;FORN. QUI - SEMANAL;;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;9,000;;0;0,00;0,00;;0,000;0,000;0,000;1,000;0,000;0,000;6,000;4,000;1,000;13,000;1,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;20;92;@0A@;17,000;971;@08@;0,000;0,0;;0,000;00;LIBERADO;1617;
;D969;;10010431;DISCO CEFOTAXIMA C/50 30MCG;0,000;0,000;0,000;FR;10,18;0,00;0,604;0,000;ZROH;VV;005;0,0;0,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;0,000;4,000;4,000;5,000;4,000;4,000;3,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;2,000;0,000;0,000;6,000;4,000;1,000;13,000;1,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;232;260;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;1617;
;DA04;;10010437;PL CHOCO POLYVITEX 90MM C/10 BMX;375,000;375,000;0,000;PAC;20,00;7.498,79;72,564;0,000;ZROH;PD;022;38,0;73,0;0020016576;BIOMERIEUX BRASIL INDUSTRIA E COMER;13;9;4;B;Z1;1,000;0,000;0,000;1,000;0,000;012;Cobertura 12 dias;0,000;QUS;FORN. QUI - SEMANAL;;99,0;68,000;224,000;143,000;153,000;159,000;135,000;58,000;@3J@;;0;;;;0,000;0,000;;0,00;1.047,000;;0;0,00;2.000,00;;244,000;212,000;299,000;311,000;299,000;316,000;307,000;303,000;276,000;260,000;264,000;44,000;4500316414;03/01/2020;;1,000;4500316414;03/01/2020;;67,000;;;;0,000;002;;;1;5;@0A@;78,611;13;@0A@;247,000;41,0;@08@;0,000;00;LIBERADO;35109;
;D969;;10010437;PL CHOCO POLYVITEX 90MM C/10 BMX;0,000;0,000;0,000;PAC;13,50;0,00;15,380;0,000;ZROH;VV;005;0,0;0,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;0,000;101,752;101,752;127,190;101,752;101,752;76,314;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;87,000;49,000;105,000;124,000;113,000;134,000;124,000;132,000;115,000;116,000;100,000;8,000;;;;0,000;;;;0,000;;;;0,000;;;;349;369;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;35109;
;DA04;;10010441;SOL LIMP AUTOCAP PHADIA;69,000;69,000;0,000;KIT;68,04;4.694,76;4,086;0,000;ZROH;PD;001;999,9;999,9;0020010831;PHADIA DIAGNOSTICOS LTDA;14;10;4;C;Z1;1,000;0,000;0,000;1,000;0,000;018;Cobertura 18 dias;0,000;QUS;FORN. QUI - SEMANAL;;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;1017479940;10;;23/01/2020;;2,000;0,000;;129,60;130,000;4600004149;3360;64,80;5.500,00;;10,000;12,000;14,000;21,000;12,000;49,000;55,000;42,000;28,000;36,000;32,000;5,000;;;;0,000;;;;0,000;;;;0,000;002;;;5;12;@0A@;69,000;968;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;10-9202-01;
;DA04;;10010441;SOL LIMP AUTOCAP PHADIA;69,000;69,000;0,000;KIT;68,04;4.694,76;4,086;0,000;ZROH;PD;001;999,9;999,9;0020010831;PHADIA DIAGNOSTICOS LTDA;14;10;4;C;Z1;1,000;0,000;0,000;1,000;0,000;018;Cobertura 18 dias;0,000;QUS;FORN. QUI - SEMANAL;;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;1017479941;10;;23/01/2020;;13,000;0,000;;842,40;130,000;4600004149;3360;64,80;5.500,00;;10,000;12,000;14,000;21,000;12,000;49,000;55,000;42,000;28,000;36,000;32,000;5,000;;;;0,000;;;;0,000;;;;0,000;002;;;5;12;@0A@;69,000;968;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;10-9202-01;
;D969;;10010441;SOL LIMP AUTOCAP PHADIA;0,000;0,000;0,000;KIT;68,04;0,00;5,772;0,000;ZROH;VV;005;0,0;0,0;;;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;0,000;45,000;41,313;37,815;30,252;30,252;22,689;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;10,000;12,000;14,000;21,000;12,000;49,000;55,000;42,000;28,000;36,000;32,000;5,000;;;;0,000;;;;0,000;;;;0,000;;;;349;369;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;10-9202-01;
