Material;Texto breve de material;Centro;Depósito;Tipo de movimento;Estoque especial;Doc.material;Item doc.material;Data de lançamento;Qtd.  UM registro;UM registro;Centro custo;Montante em MI;Pedido;Lote;Nome do usuário
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4907237413;1;15/10/2019;-0,560;KIT;;-17,13;;37882400;SVC_JOBS
10000158;CTR ANTI-HCV PC ELEC 3ML ROCHE;D386;ALMX;201;;4907216791;2;15/10/2019;-1;KIT;P01031D386;-60,93;;37293302;F92465544187
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4907222183;21;15/10/2019;-6;PAC;P01177D386;-74,46;;MIC1916366;F63632721149
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4907210770;6;15/10/2019;22;PAC;;0,00;5500000029;MIC1916401;F00397070160
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4907212043;11;15/10/2019;-1;PAC;P01177D386;-12,41;;MIC1916312;F63632721149
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4907212043;12;15/10/2019;-7;PAC;P01177D386;-86,87;;MIC1916366;F63632721149
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4907202847;1;14/10/2019;-0,003;KIT;;-0,09;;37882400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4907202765;1;14/10/2019;-0,003;KIT;;-0,09;;37882400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4907202857;1;14/10/2019;-0,966;KIT;;-29,55;;37882400;SVC_JOBS
10000176;CTR LIQUIC MARCAD CARD PLUS 3NVS 6X3ML;D969;;101;;4907189818;2;14/10/2019;2;KIT;P01033D969;0,00;5300118682;0000142165;F11026272408
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4907186640;1;13/10/2019;-0,059;KIT;;-1,80;;37882400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4907186599;1;13/10/2019;-0,003;KIT;;-0,09;;37882400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4907152357;1;12/10/2019;-0,003;KIT;;-0,09;;37882400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4907152427;1;12/10/2019;-0,391;KIT;;-11,96;;37882400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4907122079;1;11/10/2019;-0,414;KIT;;-12,66;;37882400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4907121994;1;11/10/2019;-0,013;KIT;;-0,40;;37882400;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4907106845;1;11/10/2019;-6;PAC;P01177D386;-74,54;;MIC1916312;F63632721149
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4907104977;9;11/10/2019;1;PAC;;0,00;5500000029;MIC1916401;F03509100140
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4907085962;1;10/10/2019;-0,923;KIT;;-28,24;;37882400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4907085896;1;10/10/2019;-0,016;KIT;;-0,49;;37882400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4907085882;1;10/10/2019;-0,003;KIT;;-0,09;;37882400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;ALMX;101;;4907069097;6;10/10/2019;1;KIT;;0,00;5500000029;37882400;F03267469198
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4907070325;39;10/10/2019;4;PAC;;0,00;5500000029;MIC1916401;F03267469198
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4907068412;7;10/10/2019;-1;PAC;P01177D386;-12,43;;MIC1916312;F63632721149
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4907049144;1;09/10/2019;-0,003;KIT;;-0,09;;37882400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4907049169;1;09/10/2019;-1,068;KIT;;-32,67;;37882400;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4907033977;1;09/10/2019;-5;PAC;P01177D386;-62,13;;MIC1916312;F92465544187
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4907012071;1;08/10/2019;-0,946;KIT;;-28,94;;37882400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4907011992;1;08/10/2019;-0,008;KIT;;-0,24;;37882400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;ALMX;101;;4906991061;15;08/10/2019;4;KIT;;0,00;5500000029;37882400;F03509100140
10000176;CTR LIQUIC MARCAD CARD PLUS 3NVS 6X3ML;D969;;101;;4906994096;2;08/10/2019;1;KIT;P01033D969;0,00;5300118000;0000142165;F11026272408
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4906996216;2;08/10/2019;-5;PAC;P01177D386;-62,13;;MIC1916312;F92465544187
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4906996216;1;08/10/2019;-3;PAC;P01177D386;-37,28;;MIC1916137;F92465544187
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906977029;1;07/10/2019;-0,013;KIT;;-0,40;;37882400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906977107;1;07/10/2019;-0,836;KIT;;-25,58;;37882400;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4906963697;15;07/10/2019;24;PAC;;0,00;5500000029;MIC1916366;F03509100140
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4906963697;18;07/10/2019;13;PAC;;0,00;5500000029;MIC1916401;F03509100140
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4906964590;1;07/10/2019;-8;PAC;P01177D386;-99,41;;MIC1916137;F92465544187
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906948182;1;06/10/2019;-0,059;KIT;;-1,80;;37882400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906921953;1;05/10/2019;-0,006;KIT;;-0,18;;37882400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906922030;1;05/10/2019;-0,933;KIT;;-28,54;;37882400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906922021;1;05/10/2019;-0,003;KIT;;-0,09;;37882400;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4906908115;6;05/10/2019;-5;PAC;P01177D386;-62,36;;MIC1916137;F63632721149
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906890087;1;04/10/2019;-0,006;KIT;;-0,18;;37882400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906890170;1;04/10/2019;-1,040;KIT;;-31,81;;37882400;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4906875024;11;04/10/2019;-9;PAC;P01177D386;-112,24;;MIC1916137;F63632721149
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906960846;1;03/10/2019;-0,922;KIT;;-28,21;;37882400;F22144924880
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906960844;1;03/10/2019;-0,003;KIT;;-0,09;;37882400;F22144924880
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906960843;1;03/10/2019;-0,003;KIT;;-0,09;;37882400;F22144924880
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;ALMX;101;;4906835496;6;03/10/2019;3;KIT;;0,00;5500000029;37882400;F03267469198
10000158;CTR ANTI-HCV PC ELEC 3ML ROCHE;D386;ALMX;101;;4906836613;18;03/10/2019;1;KIT;;0,00;5500000029;37293302;F03650242109
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4906836787;39;03/10/2019;1;PAC;;0,00;5500000029;MIC1916366;F03650242109
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4906836787;36;03/10/2019;3;PAC;;0,00;5500000029;MIC1916312;F03650242109
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906808938;1;02/10/2019;-0,016;KIT;;-0,49;;37882400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906809027;1;02/10/2019;-0,686;KIT;;-20,99;;37882400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906960840;1;02/10/2019;-0,249;KIT;;-7,62;;37882400;F22144924880
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4906781821;19;02/10/2019;-3;PAC;P01177D386;-37,43;;MIC1916137;F63632721149
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906805568;1;01/10/2019;-1,230;KIT;;-37,63;;37882400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906805488;1;01/10/2019;-0,008;KIT;;-0,24;;37882400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906761065;1;01/10/2019;-1,230;KIT;;-37,63;;37882400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906760981;1;01/10/2019;-0,008;KIT;;-0,24;;37882400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;ALMX;101;;4906742323;9;01/10/2019;4;KIT;;0,00;5500000029;37882400;F03267469198
10000158;CTR ANTI-HCV PC ELEC 3ML ROCHE;D386;ALMX;201;;4906741041;3;01/10/2019;-1;KIT;P01031D386;-60,93;;37293301;F92465544187
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4906742872;51;01/10/2019;15;PAC;;0,00;5500000029;MIC1916312;F03267469198
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906728964;1;30/09/2019;-0,003;KIT;;-0,09;;37882400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906728909;1;30/09/2019;-0,011;KIT;;-0,34;;37882400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906728996;1;30/09/2019;-0,812;KIT;;-24,84;;37882400;SVC_JOBS
10000176;CTR LIQUIC MARCAD CARD PLUS 3NVS 6X3ML;D969;;101;;4906714709;2;30/09/2019;2;KIT;P01033D969;0,00;5300116990;0000142165;F11026272408
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4906717483;15;30/09/2019;-8;PAC;P01177D386;-100,12;;MIC1916137;F63632721149
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4906717279;3;30/09/2019;-7;PAC;P01177D386;-87,61;;MIC1915867;F63632721149
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4906717279;4;30/09/2019;-2;PAC;P01177D386;-25,03;;MIC1916137;F63632721149
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906697404;1;29/09/2019;-0,058;KIT;;-1,77;;37882400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906697349;1;29/09/2019;-0,003;KIT;;-0,09;;37882400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906671393;1;28/09/2019;-1,084;KIT;;-33,16;;37882400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906671388;1;28/09/2019;-0,003;KIT;;-0,09;;37882400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906671314;1;28/09/2019;-0,008;KIT;;-0,24;;37882400;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4906657680;5;28/09/2019;-5;PAC;P01177D386;-62,58;;MIC1915867;F92465544187
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906638649;1;27/09/2019;-0,003;KIT;;-0,09;;37882400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906638642;1;27/09/2019;-1,038;KIT;;-31,75;;37882400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906638576;1;27/09/2019;-0,016;KIT;;-0,49;;37882400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;ALMX;101;;4906616849;6;27/09/2019;4;KIT;;0,00;5500000029;37882400;F03509100140
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4906622544;2;27/09/2019;-8;PAC;P01177D386;-100,13;;MIC1916312;F92465544187
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906597218;1;26/09/2019;-1,147;KIT;;-35,09;;37882400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906597138;1;26/09/2019;-0,011;KIT;;-0,34;;37882400;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4906577844;16;26/09/2019;-3;PAC;P01177D386;-37,55;;MIC1915867;F92465544187
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906552574;1;25/09/2019;-2,003;KIT;;-61,28;;37882400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906552506;1;25/09/2019;-0,033;KIT;;-1,01;;37882400;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4906533483;8;25/09/2019;-3;PAC;P01177D386;-37,55;;MIC1915867;F92465544187
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906515078;1;24/09/2019;-0,084;KIT;;-2,57;;37882400;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4906498730;12;24/09/2019;38;PAC;;0,00;5500000029;MIC1916137;F03509100140
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4906498730;15;24/09/2019;8;PAC;;0,00;5500000029;MIC1916312;F03509100140
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4906502634;34;24/09/2019;-4;PAC;P01177D386;-50,06;;MIC1915867;F63632721149
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906486015;1;23/09/2019;-0,870;KIT;;-26,62;;37882400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906485947;1;23/09/2019;-0,008;KIT;;-0,24;;37882400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906458848;1;22/09/2019;-0,069;KIT;;-2,11;;37882400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906432752;1;21/09/2019;-0,968;KIT;;-29,61;;37882400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906432675;1;21/09/2019;-0,013;KIT;;-0,40;;37882400;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4906418639;1;21/09/2019;-25;PAC;P01177D386;-312,48;;MIC1915867;F63632721149
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906400373;1;20/09/2019;-0,016;KIT;;-0,49;;37882400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906400459;1;20/09/2019;-0,920;KIT;;-28,15;;37882400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906363760;1;19/09/2019;-0,013;KIT;;-0,40;;37882400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906363831;1;19/09/2019;-0,993;KIT;;-30,38;;37882400;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4906348894;1;19/09/2019;-3;PAC;P01177D386;-37,50;;MIC1916137;F92465544187
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4906348892;4;19/09/2019;-3;PAC;P01177D386;-37,50;;MIC1916137;F92465544187
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906326001;1;18/09/2019;-0,006;KIT;;-0,18;;37882400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906326092;1;18/09/2019;-0,938;KIT;;-28,70;;37882400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;ALMX;101;;4906269432;12;17/09/2019;4;KIT;;0,00;5500000029;37882400;F03650242109
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906288360;1;17/09/2019;-0,003;KIT;;-0,09;;37882400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906288374;1;17/09/2019;-0,663;KIT;;-20,28;;37882400;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4906273114;6;17/09/2019;-7;PAC;P01177D386;-87,50;;MIC1915867;F63632721149
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4906270100;45;17/09/2019;15;PAC;;0,00;5500000029;MIC1915867;F03509100140
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4906270100;48;17/09/2019;6;PAC;;0,00;5500000029;MIC1916137;F03509100140
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906254108;1;16/09/2019;-0,011;KIT;;-0,34;;36674400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906254180;1;16/09/2019;-0,603;KIT;;-18,45;;36674400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906254185;1;16/09/2019;-0,003;KIT;;-0,09;;36674400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906254180;2;16/09/2019;-0,118;KIT;;-3,61;;37882400;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4906240300;15;16/09/2019;-5;PAC;P01177D386;-62,36;;MIC1915867;F63632721149
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906224434;1;15/09/2019;-0,056;KIT;;-1,71;;36674400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906198439;1;14/09/2019;-0,681;KIT;;-20,83;;36674400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906198366;1;14/09/2019;-0,013;KIT;;-0,40;;36674400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906166418;1;13/09/2019;-0,557;KIT;;-17,04;;36674400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906166342;1;13/09/2019;-0,003;KIT;;-0,09;;36674400;SVC_JOBS
10000176;CTR LIQUIC MARCAD CARD PLUS 3NVS 6X3ML;D969;;101;;4906150371;2;13/09/2019;4;KIT;P01033D969;0,00;5300115269;0000142165;F11026272408
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4906150827;4;13/09/2019;-11;PAC;P01177D386;-137,20;;MIC1915867;F63632721149
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906129644;1;12/09/2019;-0,419;KIT;;-12,82;;36674400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906129565;1;12/09/2019;-0,013;KIT;;-0,40;;36674400;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4906114075;9;12/09/2019;-2;PAC;P01177D386;-24,95;;MIC1915867;F63632721149
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906091633;1;11/09/2019;-0,376;KIT;;-11,50;;36674400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906091558;1;11/09/2019;-0,016;KIT;;-0,49;;36674400;SVC_JOBS
10000160;FITA IMPRESS SP1000 ROCHE;D386;ALMX;201;;4906075394;19;11/09/2019;-1;UN;P01185D386;-244,73;;851045;F63632721149
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4906075327;20;11/09/2019;-3;PAC;P01177D386;-37,42;;MIC1915867;F63632721149
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4906075327;19;11/09/2019;-7;PAC;P01177D386;-87,31;;MIC1915490;F63632721149
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906053390;1;10/09/2019;-0,013;KIT;;-0,40;;36674400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;ALMX;101;;4906033887;3;10/09/2019;6;KIT;;0,00;5500000029;37882400;F03650242109
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906053468;1;10/09/2019;-0,424;KIT;;-12,97;;36674400;SVC_JOBS
10000158;CTR ANTI-HCV PC ELEC 3ML ROCHE;D969;;101;;4906035900;2;10/09/2019;2;KIT;P01034D969;0,00;5300114831;0000167481;F11026272408
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4906034881;54;10/09/2019;31;PAC;;0,00;5500000029;MIC1915867;F03650242109
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906021644;1;09/09/2019;-0,008;KIT;;-0,24;;36674400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906021726;1;09/09/2019;-0,003;KIT;;-0,09;;36674400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4906021746;1;09/09/2019;-0,769;KIT;;-23,53;;36674400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4905997568;1;08/09/2019;-0,074;KIT;;-2,26;;36674400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4905997497;1;08/09/2019;-0,003;KIT;;-0,09;;36674400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4905974403;1;07/09/2019;-0,343;KIT;;-10,49;;36674400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4905944092;1;06/09/2019;-0,016;KIT;;-0,49;;36674400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4905944172;1;06/09/2019;-0,625;KIT;;-19,12;;36674400;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4905928942;27;06/09/2019;-4;PAC;P01177D386;-49,73;;MIC1915490;F63632721149
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4905928942;1;06/09/2019;-10;PAC;P01177D386;-124,32;;MIC1915490;F63632721149
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4905909065;1;05/09/2019;-0,003;KIT;;-0,09;;36674400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4905909068;1;05/09/2019;-0,006;KIT;;-0,18;;36674400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4905909079;1;05/09/2019;-0,008;KIT;;-0,24;;36674400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4905909142;1;05/09/2019;-0,756;KIT;;-23,13;;36674400;SVC_JOBS
10000158;CTR ANTI-HCV PC ELEC 3ML ROCHE;D386;ALMX;101;;4905894176;3;05/09/2019;1;KIT;;0,00;5500000029;37293301;F03650242109
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4905894279;27;05/09/2019;29;PAC;;0,00;5500000029;MIC1915867;F03650242109
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4905873591;1;04/09/2019;-0,008;KIT;;-0,24;;36674400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4905873687;1;04/09/2019;-0,439;KIT;;-13,43;;36674400;SVC_JOBS
10000158;CTR ANTI-HCV PC ELEC 3ML ROCHE;D386;ALMX;201;;4905856928;11;04/09/2019;-1;KIT;P01031D386;-60,93;;37293301;F63632721149
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4905857729;17;04/09/2019;-2;PAC;P01177D386;-24,62;;MIC1915490;F63632721149
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4905857729;16;04/09/2019;-2;PAC;P01177D386;-24,62;;MIC1915359;F63632721149
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4905837341;1;03/09/2019;-0,003;KIT;;-0,09;;36674400;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4905837408;1;03/09/2019;-0,003;KIT;;-0,09;;36674400;SVC_JOBS
