Estoque;Centro;Área MRP;Material;Descrição;Saldo;Saldo Disp.;Estoque p/Armazenar;UM;Preço Unit.;Valor Estoque;Est.Seg.(qtd);Pto Reab.;Tipo Material;Tipo MRP;Planejador MRP;Cobertura Estoque s/ entradas;Cobertura Estoque c/ entradas;Fornecedor;Descr. Forn.;Lead Time Total;Prazo Entrega Prevista (Dias);Tempo de Processamento EM;Código ABC;Tamanho do lote MRP;Tamanho mínimo lote;Tamanho máximo lote;Tamanho fixo do lote;Lote Multiplo;Estoque máximo;Perfil de Cobertura;Descrição do Perfil;Estoque Seg(MARC);Calendário de Planejamento;Descrição do Calendário;Centro Abastecedor;Grau atend. (%);Qtd em Pedido de Compras;Nec.DEZ/2019;Nec.JAN/2020;Nec.FEV/2020;Nec.MAR/2020;Nec.ABR/2020;Nec.MAI/2020;Mat.Verif.;Requisição;Item Requisição;Ord.Planej.;Data Remessa;Dt.Reprog.;Qtd RC / Ord.Plan;Qtd.Confirmada;Data Confirmada;Valor da Requisição;Ordens Planejadas;Contrato;Item do Contrato;Preço em Contrato;Faturamento Minimo Fornecedor;Centro com Excesso de Estoque;Cons.JAN/2019;Cons.FEV/2019;Cons.MAR/2019;Cons.ABR/2019;Cons.MAI/2019;Cons.JUN/2019;Cons.JUL/2019;Cons.AGO/2019;Cons.SET/2019;Cons.OUT/2019;Cons.NOV/2019;Cons.DEZ/2019;Pedido 1;Próxima Entrega;Dt. Conf. 1;Quantidade;Pedido 2;2a Entrega;Dt. Conf. 2;Quantidade;Pedido 3;3a Entrega;Dt. Conf. 3;Quantidade;Temp.Armaz.;Perfil MRP;Descrição Perfil MRP;Dias sem Saídas;Dias sem Entradas;Excesso Estoque;Quantidade em Excesso;Dias de Excesso de Estoque;Excesso de Estoque (pedido);Quantidade em Excesso (pedido);Dias em Execesso (pedido);Faturamento minimo;Quantidade em Separação;Stat.Mat.;Des.Status;Num.Mat.Fab.;Materiais Substituídos
;DA04;;10001183;RGT CREATININA KINASE 1250T ABBOTT;9,000;9,000;0,000;KIT;134,79;1.213,10;3,200;0,000;ZROH;PD;001;7,0;56,0;0020011786;ABBOTT LABORATORIOS DO BRASIL LTDA;19;15;4;C;Z1;1,000;0,000;0,000;1,000;0,000;010;Cobertura 10 dias;0,000;TES;FORN. TER - SEMANAL;;99,0;9,000;9,000;9,000;6,000;7,000;7,000;4,000;@3J@;1017207256;10;;18/02/2020;;3,000;0,000;;405,00;15,000;4600003724;3380;135,00;1.500,00;;19,000;0,000;17,000;0,000;2,000;2,000;3,000;3,000;5,000;6,000;7,000;6,000;4500313153;18/12/2019;;2,000;4500313153;18/12/2019;;3,000;4500313153;18/12/2019;;2,000;002;;;2;5;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;07D6321;
;D969;;10001183;RGT CREATININA KINASE 1250T ABBOTT;0,000;0,000;0,000;KIT;95,10;0,00;0,000;0,000;ZROH;ND;006;0,0;999,0;DA04;ARMAZEM-PE;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;1,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;3,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;1,000;0,000;1,000;0,000;0,000;0,000;0,000;5500001368;14/10/2019;31/12/9999;1,000;;;;0,000;;;;0,000;;;;113;197;@08@;0,000;0;@0A@;1,000;999,0;@08@;0,000;03;BLOQUEIO COMPRAS;07D6321;
;DA04;;10001185;RGT AMILASE 500T ABBOTT;14,000;14,000;0,000;KIT;54,00;756,00;6,405;0,000;ZROH;PD;001;6,0;63,0;0020011786;ABBOTT LABORATORIOS DO BRASIL LTDA;19;15;4;C;Z1;1,000;0,000;0,000;1,000;0,000;015;Cobertura 15 dias;0,000;TES;FORN. TER - SEMANAL;;99,0;13,000;15,000;8,000;9,000;8,000;7,000;4,000;@3J@;1017207336;10;;21/01/2020;;1,000;0,000;;54,00;13,000;4600003724;40;54,00;1.500,00;;3,000;8,000;4,000;4,000;3,000;5,000;6,000;7,000;5,000;5,000;5,000;5,000;4500313153;12/12/2019;;9,000;4500311222;16/12/2019;;4,000;;;;0,000;002;;;9;14;@08@;0,000;0;@0A@;4,000;9,0;@08@;0,000;00;LIBERADO;07D5821;
;DA04;;10001185;RGT AMILASE 500T ABBOTT;14,000;14,000;0,000;KIT;54,00;756,00;6,405;0,000;ZROH;PD;001;6,0;63,0;0020011786;ABBOTT LABORATORIOS DO BRASIL LTDA;19;15;4;C;Z1;1,000;0,000;0,000;1,000;0,000;015;Cobertura 15 dias;0,000;TES;FORN. TER - SEMANAL;;99,0;13,000;15,000;8,000;9,000;8,000;7,000;4,000;@3J@;1017207337;10;;28/01/2020;;3,000;0,000;;162,00;13,000;4600003724;40;54,00;1.500,00;;3,000;8,000;4,000;4,000;3,000;5,000;6,000;7,000;5,000;5,000;5,000;5,000;4500313153;12/12/2019;;9,000;4500311222;16/12/2019;;4,000;;;;0,000;002;;;9;14;@08@;0,000;0;@0A@;4,000;9,0;@08@;0,000;00;LIBERADO;07D5821;
;DA04;;10001185;RGT AMILASE 500T ABBOTT;14,000;14,000;0,000;KIT;54,00;756,00;6,405;0,000;ZROH;PD;001;6,0;63,0;0020011786;ABBOTT LABORATORIOS DO BRASIL LTDA;19;15;4;C;Z1;1,000;0,000;0,000;1,000;0,000;015;Cobertura 15 dias;0,000;TES;FORN. TER - SEMANAL;;99,0;13,000;15,000;8,000;9,000;8,000;7,000;4,000;@3J@;1017207338;10;;04/02/2020;;2,000;0,000;;108,00;13,000;4600003724;40;54,00;1.500,00;;3,000;8,000;4,000;4,000;3,000;5,000;6,000;7,000;5,000;5,000;5,000;5,000;4500313153;12/12/2019;;9,000;4500311222;16/12/2019;;4,000;;;;0,000;002;;;9;14;@08@;0,000;0;@0A@;4,000;9,0;@08@;0,000;00;LIBERADO;07D5821;
;DA04;;10001185;RGT AMILASE 500T ABBOTT;14,000;14,000;0,000;KIT;54,00;756,00;6,405;0,000;ZROH;PD;001;6,0;63,0;0020011786;ABBOTT LABORATORIOS DO BRASIL LTDA;19;15;4;C;Z1;1,000;0,000;0,000;1,000;0,000;015;Cobertura 15 dias;0,000;TES;FORN. TER - SEMANAL;;99,0;13,000;15,000;8,000;9,000;8,000;7,000;4,000;@3J@;1017207339;10;;11/02/2020;;3,000;0,000;;162,00;13,000;4600003724;40;54,00;1.500,00;;3,000;8,000;4,000;4,000;3,000;5,000;6,000;7,000;5,000;5,000;5,000;5,000;4500313153;12/12/2019;;9,000;4500311222;16/12/2019;;4,000;;;;0,000;002;;;9;14;@08@;0,000;0;@0A@;4,000;9,0;@08@;0,000;00;LIBERADO;07D5821;
;DA04;;10001185;RGT AMILASE 500T ABBOTT;14,000;14,000;0,000;KIT;54,00;756,00;6,405;0,000;ZROH;PD;001;6,0;63,0;0020011786;ABBOTT LABORATORIOS DO BRASIL LTDA;19;15;4;C;Z1;1,000;0,000;0,000;1,000;0,000;015;Cobertura 15 dias;0,000;TES;FORN. TER - SEMANAL;;99,0;13,000;15,000;8,000;9,000;8,000;7,000;4,000;@3J@;1017207340;10;;18/02/2020;;3,000;0,000;;162,00;13,000;4600003724;40;54,00;1.500,00;;3,000;8,000;4,000;4,000;3,000;5,000;6,000;7,000;5,000;5,000;5,000;5,000;4500313153;12/12/2019;;9,000;4500311222;16/12/2019;;4,000;;;;0,000;002;;;9;14;@08@;0,000;0;@0A@;4,000;9,0;@08@;0,000;00;LIBERADO;07D5821;
;D969;;10001185;RGT AMILASE 500T ABBOTT;0,000;0,000;0,000;KIT;54,00;0,00;0,000;0,000;ZROH;ND;006;0,0;999,0;DA04;ARMAZEM-PE;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;2,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;12,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;4,000;0,000;0,000;0,000;0,000;5500001368;14/10/2019;31/12/9999;1,000;5500001368;21/10/2019;31/12/9999;1,000;;;;0,000;;;;113;120;@08@;0,000;0;@0A@;2,000;999,0;@08@;0,000;03;BLOQUEIO COMPRAS;07D5821;
;D969;;10001186;RGT FOSFORO 2800T ABBOTT;0,000;0,000;0,000;KIT;302,48;0,00;0,000;0,000;ZROH;ND;006;0,0;999,0;;;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;1,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;1,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;54;54;@08@;0,000;0;@08@;0,000;0,0;;0,000;03;BLOQUEIO COMPRAS;07D7122;
;DA04;;10001186;RGT FOSFORO 2800T ABBOTT;8,000;8,000;0,000;KIT;302,40;2.419,18;2,805;0,000;ZROH;PD;001;14,0;75,0;0020011786;ABBOTT LABORATORIOS DO BRASIL LTDA;19;15;4;C;Z1;1,000;0,000;0,000;1,000;0,000;015;Cobertura 15 dias;0,000;TES;FORN. TER - SEMANAL;;99,0;6,000;6,000;5,000;3,000;3,000;4,000;2,000;@3J@;1017161699;10;;11/02/2020;;2,000;0,000;;604,80;9,000;4600003724;1650;302,40;1.500,00;;1,000;3,000;3,000;1,000;5,000;2,000;4,000;2,000;5,000;3,000;2,000;1,000;4500313153;12/12/2019;;6,000;;;;0,000;;;;0,000;002;;;9;15;@08@;0,000;0;@0A@;4,000;21,0;@08@;0,000;00;LIBERADO;07D7122;
;D969;;10001187;RGT CREATININA 1875T ABBOTT;0,000;0,000;0,000;KIT;212,62;0,00;0,000;0,000;ZROH;ND;006;0,0;999,0;;;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;13,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;204;204;@08@;0,000;0;@08@;0,000;0,0;;0,000;03;BLOQUEIO COMPRAS;03L8122;
;DA04;;10001187;RGT CREATININA 1875T ABBOTT;0,000;0,000;0,000;KIT;212,62;0,00;0,000;0,000;ZROH;ZM;001;0,0;999,0;;;19;15;4;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;TES;FORN. TER - SEMANAL;;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;12,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;008;;;27;31;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;03L8122;
;DA04;;10001284;TB VAC ACD 8.5ML BD;0,000;0,000;0,000;UN;0,90;0,00;0,000;0,000;ZROH;PD;001;0,0;999,0;;;19;15;4;C;Z1;1.000,000;0,000;0,000;1.000,000;0,000;015;Cobertura 15 dias;0,000;TES;FORN. TER - SEMANAL;;99,5;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;700,000;300,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;004;;;168;188;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;364606;
;D969;;10001300;AGUL 25X7CM VACUTAINER S/TRAVA C/100 BD;0,000;0,000;0,000;CX;66,67;0,00;0,000;0,000;ZROH;PD;006;0,0;999,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,5;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;6,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;208;240;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;360210;
;DA04;;10001300;AGUL 25X7CM VACUTAINER S/TRAVA C/100 BD;242,000;220,000;0,000;CX;29,00;7.017,38;187,200;0,000;ZROH;PD;001;9,7;60,0;0020013004;BECTON DICKINSON INDUSTRIAS CIRURGI;19;15;4;A;Z1;10,000;0,000;0,000;10,000;0,000;020;Cobertura 20 dias;0,000;TES;FORN. TER - SEMANAL;;99,5;340,000;187,000;285,000;230,000;253,000;257,000;177,000;@3J@;1017221055;10;;21/01/2020;;60,000;0,000;;1.611,00;530,000;4600003637;20;26,85;3.000,00;;223,000;328,000;162,000;207,000;189,000;174,000;189,000;198,000;229,000;213,000;218,000;93,000;4500310066;02/12/2019;;130,000;4500311234;05/12/2019;;130,000;4500315620;14/01/2020;;30,000;004;;;1;14;@08@;0,000;0;@08@;0,000;0,0;@08@;22,000;00;LIBERADO;360210;
;DA04;;10001300;AGUL 25X7CM VACUTAINER S/TRAVA C/100 BD;242,000;220,000;0,000;CX;29,00;7.017,38;187,200;0,000;ZROH;PD;001;9,7;60,0;0020013004;BECTON DICKINSON INDUSTRIAS CIRURGI;19;15;4;A;Z1;10,000;0,000;0,000;10,000;0,000;020;Cobertura 20 dias;0,000;TES;FORN. TER - SEMANAL;;99,5;340,000;187,000;285,000;230,000;253,000;257,000;177,000;@3J@;1017221056;10;;28/01/2020;;60,000;0,000;;1.611,00;530,000;4600003637;20;26,85;3.000,00;;223,000;328,000;162,000;207,000;189,000;174,000;189,000;198,000;229,000;213,000;218,000;93,000;4500310066;02/12/2019;;130,000;4500311234;05/12/2019;;130,000;4500315620;14/01/2020;;30,000;004;;;1;14;@08@;0,000;0;@08@;0,000;0,0;@08@;22,000;00;LIBERADO;360210;
;DA04;;10001300;AGUL 25X7CM VACUTAINER S/TRAVA C/100 BD;242,000;220,000;0,000;CX;29,00;7.017,38;187,200;0,000;ZROH;PD;001;9,7;60,0;0020013004;BECTON DICKINSON INDUSTRIAS CIRURGI;19;15;4;A;Z1;10,000;0,000;0,000;10,000;0,000;020;Cobertura 20 dias;0,000;TES;FORN. TER - SEMANAL;;99,5;340,000;187,000;285,000;230,000;253,000;257,000;177,000;@3J@;1017221057;10;;04/02/2020;;60,000;0,000;;1.611,00;530,000;4600003637;20;26,85;3.000,00;;223,000;328,000;162,000;207,000;189,000;174,000;189,000;198,000;229,000;213,000;218,000;93,000;4500310066;02/12/2019;;130,000;4500311234;05/12/2019;;130,000;4500315620;14/01/2020;;30,000;004;;;1;14;@08@;0,000;0;@08@;0,000;0,0;@08@;22,000;00;LIBERADO;360210;
;DA04;;10001300;AGUL 25X7CM VACUTAINER S/TRAVA C/100 BD;242,000;220,000;0,000;CX;29,00;7.017,38;187,200;0,000;ZROH;PD;001;9,7;60,0;0020013004;BECTON DICKINSON INDUSTRIAS CIRURGI;19;15;4;A;Z1;10,000;0,000;0,000;10,000;0,000;020;Cobertura 20 dias;0,000;TES;FORN. TER - SEMANAL;;99,5;340,000;187,000;285,000;230,000;253,000;257,000;177,000;@3J@;1017221058;10;;11/02/2020;;70,000;0,000;;1.879,50;530,000;4600003637;20;26,85;3.000,00;;223,000;328,000;162,000;207,000;189,000;174,000;189,000;198,000;229,000;213,000;218,000;93,000;4500310066;02/12/2019;;130,000;4500311234;05/12/2019;;130,000;4500315620;14/01/2020;;30,000;004;;;1;14;@08@;0,000;0;@08@;0,000;0,0;@08@;22,000;00;LIBERADO;360210;
;DA04;;10001300;AGUL 25X7CM VACUTAINER S/TRAVA C/100 BD;242,000;220,000;0,000;CX;29,00;7.017,38;187,200;0,000;ZROH;PD;001;9,7;60,0;0020013004;BECTON DICKINSON INDUSTRIAS CIRURGI;19;15;4;A;Z1;10,000;0,000;0,000;10,000;0,000;020;Cobertura 20 dias;0,000;TES;FORN. TER - SEMANAL;;99,5;340,000;187,000;285,000;230,000;253,000;257,000;177,000;@3J@;1017221059;10;;18/02/2020;;90,000;0,000;;2.416,50;530,000;4600003637;20;26,85;3.000,00;;223,000;328,000;162,000;207,000;189,000;174,000;189,000;198,000;229,000;213,000;218,000;93,000;4500310066;02/12/2019;;130,000;4500311234;05/12/2019;;130,000;4500315620;14/01/2020;;30,000;004;;;1;14;@08@;0,000;0;@08@;0,000;0,0;@08@;22,000;00;LIBERADO;360210;
;DA04;;10001327;SWAB ALCOOL C/100 BIOSOMA;2.091,000;2.025,000;0,000;CX;3,10;6.482,10;902,660;0,000;ZROH;PD;007;26,7;49,0;0020008573;BACE COMERCIO INTERNACIONAL LTDA;22;18;4;A;Z1;1,000;0,000;0,000;1,000;0,000;020;Cobertura 20 dias;0,000;QAS;FORN. QUA - SEMANAL;;99,5;209,000;795,000;1.454,000;1.136,000;1.213,000;1.280,000;800,000;@3J@;1017225550;10;;08/01/2020;;273,000;0,000;;846,30;2.420,000;4600001826;170;3,10;500,00;;2.189,000;1.234,000;1.276,000;1.015,000;1.170,000;1.151,000;1.183,000;1.113,000;1.150,000;1.175,000;1.085,000;635,000;4500310433;17/12/2019;;209,000;;;;0,000;;;;0,000;004;;;1;2;@08@;0,000;0;@0A@;90,000;2,0;@08@;66,000;00;LIBERADO;L-02Y;
;DA04;;10001327;SWAB ALCOOL C/100 BIOSOMA;2.091,000;2.025,000;0,000;CX;3,10;6.482,10;902,660;0,000;ZROH;PD;007;26,7;49,0;0020008573;BACE COMERCIO INTERNACIONAL LTDA;22;18;4;A;Z1;1,000;0,000;0,000;1,000;0,000;020;Cobertura 20 dias;0,000;QAS;FORN. QUA - SEMANAL;;99,5;209,000;795,000;1.454,000;1.136,000;1.213,000;1.280,000;800,000;@3J@;1017225551;10;;08/01/2020;;280,000;0,000;;868,00;2.420,000;4600001826;170;3,10;500,00;;2.189,000;1.234,000;1.276,000;1.015,000;1.170,000;1.151,000;1.183,000;1.113,000;1.150,000;1.175,000;1.085,000;635,000;4500310433;17/12/2019;;209,000;;;;0,000;;;;0,000;004;;;1;2;@08@;0,000;0;@0A@;90,000;2,0;@08@;66,000;00;LIBERADO;L-02Y;
;DA04;;10001327;SWAB ALCOOL C/100 BIOSOMA;2.091,000;2.025,000;0,000;CX;3,10;6.482,10;902,660;0,000;ZROH;PD;007;26,7;49,0;0020008573;BACE COMERCIO INTERNACIONAL LTDA;22;18;4;A;Z1;1,000;0,000;0,000;1,000;0,000;020;Cobertura 20 dias;0,000;QAS;FORN. QUA - SEMANAL;;99,5;209,000;795,000;1.454,000;1.136,000;1.213,000;1.280,000;800,000;@3J@;1017225552;10;;15/01/2020;;259,000;0,000;;802,90;2.420,000;4600001826;170;3,10;500,00;;2.189,000;1.234,000;1.276,000;1.015,000;1.170,000;1.151,000;1.183,000;1.113,000;1.150,000;1.175,000;1.085,000;635,000;4500310433;17/12/2019;;209,000;;;;0,000;;;;0,000;004;;;1;2;@08@;0,000;0;@0A@;90,000;2,0;@08@;66,000;00;LIBERADO;L-02Y;
;DA04;;10001327;SWAB ALCOOL C/100 BIOSOMA;2.091,000;2.025,000;0,000;CX;3,10;6.482,10;902,660;0,000;ZROH;PD;007;26,7;49,0;0020008573;BACE COMERCIO INTERNACIONAL LTDA;22;18;4;A;Z1;1,000;0,000;0,000;1,000;0,000;020;Cobertura 20 dias;0,000;QAS;FORN. QUA - SEMANAL;;99,5;209,000;795,000;1.454,000;1.136,000;1.213,000;1.280,000;800,000;@3J@;1017225553;10;;22/01/2020;;287,000;0,000;;889,70;2.420,000;4600001826;170;3,10;500,00;;2.189,000;1.234,000;1.276,000;1.015,000;1.170,000;1.151,000;1.183,000;1.113,000;1.150,000;1.175,000;1.085,000;635,000;4500310433;17/12/2019;;209,000;;;;0,000;;;;0,000;004;;;1;2;@08@;0,000;0;@0A@;90,000;2,0;@08@;66,000;00;LIBERADO;L-02Y;
;DA04;;10001327;SWAB ALCOOL C/100 BIOSOMA;2.091,000;2.025,000;0,000;CX;3,10;6.482,10;902,660;0,000;ZROH;PD;007;26,7;49,0;0020008573;BACE COMERCIO INTERNACIONAL LTDA;22;18;4;A;Z1;1,000;0,000;0,000;1,000;0,000;020;Cobertura 20 dias;0,000;QAS;FORN. QUA - SEMANAL;;99,5;209,000;795,000;1.454,000;1.136,000;1.213,000;1.280,000;800,000;@3J@;1017225554;10;;29/01/2020;;313,000;0,000;;970,30;2.420,000;4600001826;170;3,10;500,00;;2.189,000;1.234,000;1.276,000;1.015,000;1.170,000;1.151,000;1.183,000;1.113,000;1.150,000;1.175,000;1.085,000;635,000;4500310433;17/12/2019;;209,000;;;;0,000;;;;0,000;004;;;1;2;@08@;0,000;0;@0A@;90,000;2,0;@08@;66,000;00;LIBERADO;L-02Y;
;DA04;;10001327;SWAB ALCOOL C/100 BIOSOMA;2.091,000;2.025,000;0,000;CX;3,10;6.482,10;902,660;0,000;ZROH;PD;007;26,7;49,0;0020008573;BACE COMERCIO INTERNACIONAL LTDA;22;18;4;A;Z1;1,000;0,000;0,000;1,000;0,000;020;Cobertura 20 dias;0,000;QAS;FORN. QUA - SEMANAL;;99,5;209,000;795,000;1.454,000;1.136,000;1.213,000;1.280,000;800,000;@3J@;1017225555;10;;05/02/2020;;327,000;0,000;;1.013,70;2.420,000;4600001826;170;3,10;500,00;;2.189,000;1.234,000;1.276,000;1.015,000;1.170,000;1.151,000;1.183,000;1.113,000;1.150,000;1.175,000;1.085,000;635,000;4500310433;17/12/2019;;209,000;;;;0,000;;;;0,000;004;;;1;2;@08@;0,000;0;@0A@;90,000;2,0;@08@;66,000;00;LIBERADO;L-02Y;
;DA04;;10001327;SWAB ALCOOL C/100 BIOSOMA;2.091,000;2.025,000;0,000;CX;3,10;6.482,10;902,660;0,000;ZROH;PD;007;26,7;49,0;0020008573;BACE COMERCIO INTERNACIONAL LTDA;22;18;4;A;Z1;1,000;0,000;0,000;1,000;0,000;020;Cobertura 20 dias;0,000;QAS;FORN. QUA - SEMANAL;;99,5;209,000;795,000;1.454,000;1.136,000;1.213,000;1.280,000;800,000;@3J@;1017225556;10;;12/02/2020;;158,000;0,000;;489,80;2.420,000;4600001826;170;3,10;500,00;;2.189,000;1.234,000;1.276,000;1.015,000;1.170,000;1.151,000;1.183,000;1.113,000;1.150,000;1.175,000;1.085,000;635,000;4500310433;17/12/2019;;209,000;;;;0,000;;;;0,000;004;;;1;2;@08@;0,000;0;@0A@;90,000;2,0;@08@;66,000;00;LIBERADO;L-02Y;
;DA04;;10001327;SWAB ALCOOL C/100 BIOSOMA;2.091,000;2.025,000;0,000;CX;3,10;6.482,10;902,660;0,000;ZROH;PD;007;26,7;49,0;0020008573;BACE COMERCIO INTERNACIONAL LTDA;22;18;4;A;Z1;1,000;0,000;0,000;1,000;0,000;020;Cobertura 20 dias;0,000;QAS;FORN. QUA - SEMANAL;;99,5;209,000;795,000;1.454,000;1.136,000;1.213,000;1.280,000;800,000;@3J@;1017225557;10;;19/02/2020;;244,000;0,000;;756,40;2.420,000;4600001826;170;3,10;500,00;;2.189,000;1.234,000;1.276,000;1.015,000;1.170,000;1.151,000;1.183,000;1.113,000;1.150,000;1.175,000;1.085,000;635,000;4500310433;17/12/2019;;209,000;;;;0,000;;;;0,000;004;;;1;2;@08@;0,000;0;@0A@;90,000;2,0;@08@;66,000;00;LIBERADO;L-02Y;
;D969;;10001327;SWAB ALCOOL C/100 BIOSOMA;0,000;0,000;0,000;CX;3,50;0,00;0,524;0,000;ZROH;VV;006;0,0;23,0;DA04;ARMAZEM-PE;2;0;2;A;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,5;3,000;2,133;4,667;3,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;7,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;16,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;5500001368;17/12/2019;31/12/9999;1,000;5500001368;19/12/2019;31/12/9999;1,000;5500001368;27/12/2019;31/12/9999;1,000;;;;208;240;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;L-02Y;
;DA04;;10001337;TB COAGULA CITRATO SOD 3.2% 3.5ML GBO;12.481,000;12.481,000;0,000;UN;0,37;4.618,11;1.010,160;0,000;ZROH;VV;001;999,9;999,9;;;23;19;4;C;Z1;1.200,000;0,000;0,000;1.200,000;0,000;020;Cobertura 20 dias;0,000;TES;FORN. TER - SEMANAL;;99,0;0,000;748,267;1.636,833;1.403,000;1.753,750;729,752;729,752;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;2.400,000;1.874,000;924,000;600,000;17.202,000;450,000;450,000;500,000;1.219,000;900,000;100,000;;;;0,000;;;;0,000;;;;0,000;006;;;14;147;@0A@;12.481,000;957;@08@;0,000;0,0;;0,000;00;LIBERADO;454332;10006521
;D969;;10001338;ESCALPE VACUTAINER SLOK C/50 25G BD;0,000;0,000;0,000;CX;93,06;0,00;0,032;0,000;ZROH;VV;006;0,0;125,0;DA04;ARMAZEM-PE;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;1,000;0,134;0,294;0,189;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;1,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;5500001368;16/12/2019;31/12/9999;1,000;;;;0,000;;;;0,000;;;;208;209;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;367294;
;DA04;;10001338;ESCALPE VACUTAINER SLOK C/50 25G BD;332,000;327,000;0,000;CX;92,63;30.753,16;30,400;0,000;ZROH;PD;001;999,9;999,9;;;19;15;4;C;Z1;4,000;0,000;0,000;4,000;0,000;020;Cobertura 20 dias;0,000;TES;FORN. TER - SEMANAL;;99,0;0,000;30,000;46,000;38,000;54,000;43,000;37,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;112,000;121,000;55,000;46,000;40,000;276,000;43,000;26,000;39,000;22,000;15,000;136,000;;;;0,000;;;;0,000;;;;0,000;004;;;2;41;@0A@;327,000;961;@08@;0,000;0,0;;5,000;00;LIBERADO;367294;
;DA04;;10001636;LYSEBIO 0,4L ABX;18,000;18,000;0,000;FR;40,14;722,52;4,476;0,000;ZROH;PD;002;22,0;51,0;0020008487;HORIBA INSTRUMENTS BRASIL LTDA;19;17;2;B;Z1;1,000;0,000;0,000;1,000;0,000;012;Cobertura 12 dias;0,000;QUS;FORN. QUI - SEMANAL;;99,0;1,000;10,000;9,000;9,000;9,000;11,000;7,000;@3J@;1017208013;10;;16/01/2020;;3,000;0,000;;120,42;25,000;4600003869;150;40,14;500,00;;3,000;7,000;1,000;3,000;4,000;1,000;2,000;2,000;0,000;5,000;6,000;2,000;4500309943;04/12/2019;;1,000;;;;0,000;;;;0,000;008;;;6;26;@08@;0,000;0;@0A@;4,000;11,0;@08@;0,000;00;LIBERADO;906013;
